x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight,naturalHeight,waterHeight,flowX,flowY
7424,-16128,2760.844,1,1,0,0,0.4821856,-216.00002,4434.538,2760.844,2891.6926,0,0,0
7680,-16128,2721.565,1,1,0,0,0.51039594,-216.00002,4305.1465,2721.565,2878.4817,0,0,0
7936,-16128,2674.055,1,1,0,0,0.49872753,-216.00002,4192.8022,2674.055,2842.4265,0,0,0
8192,-16128,2628.9092,1,1,0,0,0.51070076,-216.00002,4102.805,2628.9092,2802.4597,0,0,0
8448,-16128,2602.5657,1,1,0,0,0.51422024,-216.00002,4040.257,2602.5657,2794.1902,0,0,0
8704,-16128,2573.2866,1,1,0,0,0.51636565,-216.00002,4009.961,2573.2866,2768.4402,0,0,0
8960,-16128,2549.3044,1,1,0,0,0.5032478,-216.00002,4009.7073,2549.3044,2742.745,0,0,0
9216,-16128,2536.887,1,1,0,0,0.52378315,-216.00002,4012.4412,2536.887,2731.361,0,0,0
9472,-16128,2523.4878,1,1,0,0,0.4870741,-216.00002,4014.729,2523.4878,2705.3604,0,0,0
9728,-16128,2513.1921,1,1,0,0,0.47848988,-216.00002,4016.5422,2513.1921,2675.6807,0,0,0
